handle,label,chain,networkId,realPoints,stepsReturned,serviceCount,firstRealAt,firstRealUsd,lastRealAt,lastRealUsd,spanDays,chainLatestUsd,shareOfHoldings,chainPricedShare,chainReasonInAllChainsAnswer,status,drawable,usablePoints,drawingReason,answerRefused,pointRefusalReasons,trackedSince,basisOfRealPoints,chainsHeldByTrader,failed
gmgn_4lquleqyra,,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,132.70,2026-09-10T16:00:00.000Z,1721.70,28,1721.70,,,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_4lquleqyra,,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,1721.70,2026-09-10T16:00:00.000Z,1721.70,0,1721.70,1.0000,0.2017,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
hzjxhcyy,古月月,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1691.95,2026-09-10T16:00:00.000Z,1691.95,0,1691.95,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
hzjxhcyy,古月月,robinhood,4663,18,28,28,2026-08-21T00:00:00.000Z,154.89,2026-09-10T16:00:00.000Z,1691.95,21,1691.95,1.0000,0.6667,,warming,false,18,short_coverage,,no_prices x10,2026-09-10T16:00:00.000Z,rebuilt x17; sampled x1,2,
hzjxhcyy,古月月,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.00,0,0.00,0.0000,0.25,,ready,false,1,too_few_points,,no_prices x16; (no reason given) x11,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0xc10c6a66,,(all chains),,4,28,28,2026-08-15T00:00:00.000Z,616.74,2026-09-10T16:00:00.000Z,1641.22,27,1641.22,,,,warming,false,4,short_coverage,,chains_unrebuildable x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,2,
gmgn_0xc10c6a66,,robinhood,4663,18,28,28,2026-08-14T00:00:00.000Z,0.54,2026-09-10T16:00:00.000Z,1641.22,28,1641.22,1.0000,0.6667,,warming,false,18,short_coverage,,no_prices x10,2026-09-10T16:00:00.000Z,rebuilt x17; sampled x1,2,
gmgn_0xc10c6a66,,ethereum,1,9,28,28,2026-08-15T00:00:00.000Z,521.21,2026-09-10T16:00:00.000Z,0.00,27,0.00,0.0000,0.5263,,warming,false,9,short_coverage,,(no reason given) x19,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,2,
gmgn_0xb62c47e4,,(all chains),,7,28,28,2026-08-27T00:00:00.000Z,238.88,2026-09-10T16:00:00.000Z,1624.68,15,1624.68,,,,warming,false,7,short_coverage,,chains_unrebuildable x21,2026-09-10T16:00:00.000Z,rebuilt x6; sampled x1,3,
gmgn_0xb62c47e4,,ethereum,1,17,28,28,2026-08-24T00:00:00.000Z,93.13,2026-09-10T16:00:00.000Z,852.92,18,852.92,0.5250,0.6087,,warming,false,17,short_coverage,,(no reason given) x10; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x16; sampled x1,3,
gmgn_0xb62c47e4,,robinhood,4663,26,28,28,2026-08-15T00:00:00.000Z,27.51,2026-09-10T16:00:00.000Z,771.28,27,771.28,0.4747,0.4615,,warming,false,26,short_coverage,,no_prices x2,2026-09-10T16:00:00.000Z,rebuilt x25; sampled x1,3,
gmgn_0xb62c47e4,,bsc,56,10,28,28,2026-08-21T00:00:00.000Z,70.68,2026-09-10T16:00:00.000Z,0.49,21,0.49,0.0003,1,,warming,false,10,short_coverage,,(no reason given) x16; no_prices x2,2026-09-10T16:00:00.000Z,rebuilt x9; sampled x1,3,
summerrainy888,summer 🔶 BNB ｜加密盛夏,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1611.94,2026-09-10T16:00:00.000Z,1611.94,0,1611.94,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
summerrainy888,summer 🔶 BNB ｜加密盛夏,ethereum,1,11,28,28,2026-08-18T00:00:00.000Z,111.31,2026-09-10T16:00:00.000Z,875.78,24,875.78,0.5433,0.5,,warming,false,11,short_coverage,,(no reason given) x13; no_prices x4,2026-09-10T16:00:00.000Z,rebuilt x10; sampled x1,3,
summerrainy888,summer 🔶 BNB ｜加密盛夏,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,91.79,2026-09-10T16:00:00.000Z,549.13,28,549.13,0.3407,0.3846,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
summerrainy888,summer 🔶 BNB ｜加密盛夏,bsc,56,10,28,28,2026-08-19T00:00:00.000Z,1177.18,2026-09-10T16:00:00.000Z,187.03,23,187.03,0.1160,0.4,,warming,false,10,short_coverage,,(no reason given) x18,2026-09-10T16:00:00.000Z,rebuilt x9; sampled x1,3,
gmgn_0x39dc4b17,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1605.22,2026-09-10T16:00:00.000Z,1605.22,0,1605.22,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0x39dc4b17,,robinhood,4663,17,28,28,2026-08-25T00:00:00.000Z,1.72,2026-09-10T16:00:00.000Z,1605.22,17,1605.22,1.0000,0.5,,warming,false,17,short_coverage,,no_prices x11,2026-09-10T16:00:00.000Z,rebuilt x16; sampled x1,1,
MagenLi331,kaijian,(all chains),,2,28,28,2026-09-09T00:00:00.000Z,2401.45,2026-09-10T16:00:00.000Z,1537.31,2,1537.31,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,1,
MagenLi331,kaijian,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,237.31,2026-09-10T16:00:00.000Z,1537.31,28,1537.31,1.0000,0.6667,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_0xf7f6d446,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1435.11,2026-09-10T16:00:00.000Z,1435.11,0,1435.11,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
gmgn_0xf7f6d446,,robinhood,4663,13,28,28,2026-08-15T00:00:00.000Z,232.82,2026-09-10T16:00:00.000Z,1406.60,27,1406.60,0.9801,1,,warming,false,13,short_coverage,,no_prices x15,2026-09-10T16:00:00.000Z,rebuilt x12; sampled x1,3,
gmgn_0xf7f6d446,,ethereum,1,3,28,28,2026-08-14T00:00:00.000Z,27.99,2026-09-10T16:00:00.000Z,28.32,28,28.32,0.0197,1,,warming,false,3,short_coverage,,(no reason given) x22; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,3,
gmgn_0xf7f6d446,,bsc,56,6,28,28,2026-08-20T00:00:00.000Z,2.50,2026-09-10T16:00:00.000Z,0.19,22,0.19,0.0001,0.5,,warming,false,6,short_coverage,,(no reason given) x19; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,3,
CupseyV,Cupsey,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1328.55,2026-09-10T16:00:00.000Z,1328.55,0,1328.55,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
CupseyV,Cupsey,solana,1399811149,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,1327.89,28,1327.89,0.9995,0.0625,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
CupseyV,Cupsey,ethereum,1,2,28,28,2026-09-06T00:00:00.000Z,269.10,2026-09-10T16:00:00.000Z,0.60,5,0.60,0.0005,0.5,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
CupseyV,Cupsey,bsc,56,9,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.06,28,0.06,0.0000,1,,warming,false,9,short_coverage,,(no reason given) x19,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,3,
MustyDiapers,Musty,(all chains),,11,28,28,2026-08-14T00:00:00.000Z,579.68,2026-09-10T16:00:00.000Z,1289.30,28,1289.30,,,,warming,false,11,short_coverage,,chains_unrebuildable x17,2026-09-10T16:00:00.000Z,rebuilt x10; sampled x1,2,
MustyDiapers,Musty,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,579.68,2026-09-10T16:00:00.000Z,1288.86,28,1288.86,0.9997,0.7273,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
MustyDiapers,Musty,ethereum,1,11,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.44,28,0.44,0.0003,0.2222,,warming,false,11,short_coverage,,(no reason given) x6; no_prices x11,2026-09-10T16:00:00.000Z,rebuilt x10; sampled x1,2,
ptkdave,自在,(all chains),,8,28,28,2026-08-15T00:00:00.000Z,459.11,2026-09-10T16:00:00.000Z,1125.06,27,1125.06,,,,warming,false,8,short_coverage,,chains_unrebuildable x20,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,1,
ptkdave,自在,ethereum,1,8,28,28,2026-08-15T00:00:00.000Z,459.07,2026-09-10T16:00:00.000Z,1125.06,27,1125.06,1.0000,0.4286,,warming,false,8,short_coverage,,(no reason given) x15; no_prices x5,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,1,
gmgn_0xcf7607ff,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1070.70,2026-09-10T16:00:00.000Z,1070.70,0,1070.70,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0xcf7607ff,,robinhood,4663,20,28,28,2026-08-22T00:00:00.000Z,541.18,2026-09-10T16:00:00.000Z,1070.70,20,1070.70,1.0000,0.5,,warming,false,20,short_coverage,,no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x19; sampled x1,2,
gmgn_0xcf7607ff,,ethereum,1,5,28,28,2026-08-23T00:00:00.000Z,231.48,2026-09-10T16:00:00.000Z,0.00,19,0.00,0.0000,0.5,,warming,false,5,short_coverage,,(no reason given) x15; no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,2,
0xKaroshi,𝕜ꪖ𝕣ꪮડꫝⅈ,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,1286.69,2026-09-10T16:00:00.000Z,1064.44,28,1064.44,,,,warming,false,28,short_coverage,,,2026-09-10T14:00:00.000Z,rebuilt x27; sampled x1,1,
0xKaroshi,𝕜ꪖ𝕣ꪮડꫝⅈ,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,1286.69,2026-09-10T16:00:00.000Z,1064.44,28,1064.44,1.0000,1,,warming,false,28,short_coverage,,,2026-09-10T14:00:00.000Z,rebuilt x27; sampled x1,1,
CoCoCookerr,CoCo❕,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1038.72,2026-09-10T16:00:00.000Z,1038.72,0,1038.72,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
CoCoCookerr,CoCo❕,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,694.40,2026-09-10T16:00:00.000Z,1038.14,28,1038.14,0.9994,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
CoCoCookerr,CoCo❕,ethereum,1,3,28,28,2026-08-20T00:00:00.000Z,194.46,2026-09-10T16:00:00.000Z,0.58,22,0.58,0.0006,0.25,,warming,false,3,short_coverage,,(no reason given) x17; no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,2,
NotVanGogh88,幼儿园高材生,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1037.98,2026-09-10T16:00:00.000Z,1037.98,0,1037.98,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
NotVanGogh88,幼儿园高材生,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,3904.28,2026-09-10T16:00:00.000Z,1037.98,28,1037.98,1.0000,0.25,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
NotVanGogh88,幼儿园高材生,ethereum,1,15,28,28,2026-08-17T00:00:00.000Z,282.76,2026-09-10T16:00:00.000Z,0.00,25,0.00,0.0000,0.2,,warming,false,15,short_coverage,,no_prices x6; (no reason given) x7,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,2,
tiger_web3,TIGER,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1003.38,2026-09-10T16:00:00.000Z,1003.38,0,1003.38,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
tiger_web3,TIGER,ethereum,1,14,28,28,2026-08-19T00:00:00.000Z,133.92,2026-09-10T16:00:00.000Z,886.42,23,886.42,0.8834,0.5455,,warming,false,14,short_coverage,,(no reason given) x8; no_prices x6,2026-09-10T16:00:00.000Z,rebuilt x13; sampled x1,2,
tiger_web3,TIGER,robinhood,4663,12,28,28,2026-08-14T00:00:00.000Z,302.83,2026-09-10T16:00:00.000Z,116.96,28,116.96,0.1166,1,,warming,false,12,short_coverage,,no_prices x16,2026-09-10T16:00:00.000Z,rebuilt x11; sampled x1,2,
gmgn_0xc5d3c566,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,880.65,2026-09-10T16:00:00.000Z,880.65,0,880.65,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0xc5d3c566,,ethereum,1,3,28,28,2026-08-16T00:00:00.000Z,279.94,2026-09-10T16:00:00.000Z,878.14,26,878.14,0.9971,0.3333,,warming,false,3,short_coverage,,no_prices x15; (no reason given) x10,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,2,
gmgn_0xc5d3c566,,bsc,56,1,1,1,2026-09-10T16:00:00.000Z,2.51,2026-09-10T16:00:00.000Z,2.51,0,2.51,0.0029,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0xd126780e,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,847.31,2026-09-10T16:00:00.000Z,847.31,0,847.31,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0xd126780e,,ethereum,1,10,28,28,2026-08-17T00:00:00.000Z,114.29,2026-09-10T16:00:00.000Z,641.55,25,641.55,0.7572,0.625,,warming,false,10,short_coverage,,(no reason given) x10; no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x9; sampled x1,2,
gmgn_0xd126780e,,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.64,2026-09-10T16:00:00.000Z,205.76,28,205.76,0.2428,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
sadd_asd77675,AlexWong 🇭🇰 | 1000X GEM,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,837.90,2026-09-10T16:00:00.000Z,837.90,0,837.90,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
sadd_asd77675,AlexWong 🇭🇰 | 1000X GEM,robinhood,4663,23,28,28,2026-08-19T00:00:00.000Z,338.33,2026-09-10T16:00:00.000Z,798.22,23,798.22,0.9526,0.5,,warming,false,23,short_coverage,,no_prices x5,2026-09-10T16:00:00.000Z,rebuilt x22; sampled x1,3,
sadd_asd77675,AlexWong 🇭🇰 | 1000X GEM,bsc,56,5,28,28,2026-08-23T00:00:00.000Z,3.32,2026-09-10T16:00:00.000Z,39.68,19,39.68,0.0474,1,,warming,false,5,short_coverage,,(no reason given) x21; no_prices x2,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,3,
sadd_asd77675,AlexWong 🇭🇰 | 1000X GEM,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.00,0,0.00,0.0000,0.3889,,ready,false,1,too_few_points,,no_prices x27,2026-09-10T16:00:00.000Z,sampled x1,3,
gmgn_0xd1a47a0d,,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,2592.93,2026-09-10T16:00:00.000Z,832.01,28,832.01,,,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_0xd1a47a0d,,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,2592.93,2026-09-10T16:00:00.000Z,832.01,28,832.01,1.0000,0.6667,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_ey5bdkdgd5,,(all chains),,1,1,1,2026-09-10T16:00:00.000Z,813.21,2026-09-10T16:00:00.000Z,813.21,0,813.21,,,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_ey5bdkdgd5,,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,813.21,2026-09-10T16:00:00.000Z,813.21,0,813.21,1.0000,0.2727,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_dvl4bpk7vr,,(all chains),,1,1,1,2026-09-10T16:00:00.000Z,810.17,2026-09-10T16:00:00.000Z,810.17,0,810.17,,,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_dvl4bpk7vr,,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,810.17,2026-09-10T16:00:00.000Z,810.17,0,810.17,1.0000,0.625,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0x51c83637,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,787.14,2026-09-10T16:00:00.000Z,787.14,0,787.14,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0x51c83637,,robinhood,4663,17,28,28,2026-08-25T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,787.14,17,787.14,1.0000,1,,warming,false,17,short_coverage,,no_prices x11,2026-09-10T16:00:00.000Z,rebuilt x16; sampled x1,2,
gmgn_0x51c83637,,ethereum,1,3,28,28,2026-08-27T00:00:00.000Z,223.12,2026-09-02T00:00:00.000Z,208.82,6,,,0,no_prices,warming,false,3,short_coverage,no_prices,(no reason given) x20; no_prices x5,2026-09-10T16:00:00.000Z,rebuilt x3,2,
coasty_sol,Coasty,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,724.00,2026-09-10T16:00:00.000Z,724.00,0,724.00,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
coasty_sol,Coasty,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,724.00,2026-09-10T16:00:00.000Z,724.00,0,724.00,1.0000,0.5,,ready,false,1,too_few_points,,(no reason given) x21; no_prices x6,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0xbe523aad,,(all chains),,3,28,28,2026-09-04T00:00:00.000Z,1283.86,2026-09-10T16:00:00.000Z,713.91,7,713.91,,,,warming,false,3,short_coverage,,chains_unrebuildable x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,2,
gmgn_0xbe523aad,,ethereum,1,3,28,28,2026-09-04T00:00:00.000Z,237.59,2026-09-10T16:00:00.000Z,405.96,7,405.96,0.5686,0.3333,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,2,
gmgn_0xbe523aad,,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,21.76,2026-09-10T16:00:00.000Z,307.95,28,307.95,0.4314,0.5,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
JinGouJiaoFu,TeachFull,(all chains),,2,28,28,2026-09-07T00:00:00.000Z,595.99,2026-09-10T16:00:00.000Z,711.82,4,711.82,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
JinGouJiaoFu,TeachFull,ethereum,1,7,28,28,2026-08-18T00:00:00.000Z,99.44,2026-09-10T16:00:00.000Z,675.75,24,675.75,0.9493,0.5714,,warming,false,7,short_coverage,,no_prices x13; (no reason given) x8,2026-09-10T16:00:00.000Z,rebuilt x6; sampled x1,2,
JinGouJiaoFu,TeachFull,robinhood,4663,15,28,28,2026-08-27T00:00:00.000Z,242.72,2026-09-10T16:00:00.000Z,36.07,15,36.07,0.0507,0.5,,warming,false,15,short_coverage,,no_prices x13,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,2,
gmgn_0xd10876fc,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,704.81,2026-09-10T16:00:00.000Z,704.81,0,704.81,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0xd10876fc,,bsc,56,14,28,28,2026-08-14T00:00:00.000Z,1426.87,2026-09-10T16:00:00.000Z,704.81,28,704.81,1.0000,0.5,,warming,false,14,short_coverage,,(no reason given) x13; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x13; sampled x1,1,
Gmf_winner,游侠🔶Yoxia,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,688.27,2026-09-10T16:00:00.000Z,688.27,0,688.27,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
Gmf_winner,游侠🔶Yoxia,ethereum,1,8,28,28,2026-08-18T00:00:00.000Z,120.64,2026-09-10T16:00:00.000Z,688.27,24,688.27,1.0000,0.2917,,warming,false,8,short_coverage,,no_prices x18; (no reason given) x2,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,2,
Gmf_winner,游侠🔶Yoxia,robinhood,4663,4,28,28,2026-08-31T00:00:00.000Z,481.89,2026-09-09T00:00:00.000Z,573.14,9,,,0,no_prices,warming,false,4,short_coverage,no_prices,no_prices x24,2026-09-10T16:00:00.000Z,rebuilt x4,2,
gmgn_5ay62gn38e,,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,357.39,2026-09-10T16:00:00.000Z,677.35,28,677.35,,,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_5ay62gn38e,,solana,1399811149,28,28,28,2026-08-14T00:00:00.000Z,357.39,2026-09-10T16:00:00.000Z,677.35,28,677.35,1.0000,0.8,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
xiaobing_BTC,小兵｜BTC,(all chains),,13,28,28,2026-08-22T00:00:00.000Z,17.86,2026-09-10T16:00:00.000Z,660.22,20,660.22,,,,warming,false,13,short_coverage,,chains_unrebuildable x15,2026-09-10T16:00:00.000Z,rebuilt x12; sampled x1,2,
xiaobing_BTC,小兵｜BTC,bsc,56,13,28,28,2026-08-22T00:00:00.000Z,16.10,2026-09-10T16:00:00.000Z,659.64,20,659.64,0.9991,0.4286,,warming,false,13,short_coverage,,no_prices x1; (no reason given) x14,2026-09-10T16:00:00.000Z,rebuilt x12; sampled x1,2,
xiaobing_BTC,小兵｜BTC,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,8885.33,2026-09-10T16:00:00.000Z,0.59,28,0.59,0.0009,0.5,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
unveilpnl,Unveil,(all chains),,2,28,28,2026-09-09T00:00:00.000Z,2077.06,2026-09-10T16:00:00.000Z,645.76,2,645.76,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
unveilpnl,Unveil,ethereum,1,5,28,28,2026-08-29T00:00:00.000Z,1777.37,2026-09-10T16:00:00.000Z,335.22,13,335.22,0.5191,0.375,,warming,false,5,short_coverage,,(no reason given) x13; no_prices x10,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,3,
unveilpnl,Unveil,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.02,2026-09-10T16:00:00.000Z,310.54,28,310.54,0.4809,0.5,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
unveilpnl,Unveil,bsc,56,2,28,28,2026-09-09T00:00:00.000Z,0.90,2026-09-10T16:00:00.000Z,0.00,2,0.00,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
money_let7,财神爷眷顾者,(all chains),,6,28,28,2026-08-25T00:00:00.000Z,164.62,2026-09-10T16:00:00.000Z,639.82,17,639.82,,,,warming,false,6,short_coverage,,chains_unrebuildable x22,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,3,
money_let7,财神爷眷顾者,robinhood,4663,17,28,28,2026-08-25T00:00:00.000Z,120.84,2026-09-10T16:00:00.000Z,291.47,17,291.47,0.4555,1,,warming,false,17,short_coverage,,no_prices x11,2026-09-10T16:00:00.000Z,rebuilt x16; sampled x1,3,
money_let7,财神爷眷顾者,ethereum,1,15,28,28,2026-08-14T00:00:00.000Z,589.85,2026-09-10T16:00:00.000Z,269.35,28,269.35,0.4210,0.3636,,warming,false,15,short_coverage,,(no reason given) x4; no_prices x9,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,3,
money_let7,财神爷眷顾者,bsc,56,13,28,28,2026-08-17T00:00:00.000Z,33.05,2026-09-10T16:00:00.000Z,79.00,25,79.00,0.1235,1,,warming,false,13,short_coverage,,(no reason given) x15,2026-09-10T16:00:00.000Z,rebuilt x12; sampled x1,3,
gmgn_aaqcyiiblc,,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,0.22,2026-09-10T16:00:00.000Z,595.41,28,595.41,,,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_aaqcyiiblc,,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,595.41,2026-09-10T16:00:00.000Z,595.41,0,595.41,1.0000,0.3846,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
key_sero,KhunChan,(all chains),,2,28,28,2026-08-29T00:00:00.000Z,69.71,2026-09-10T16:00:00.000Z,515.34,13,515.34,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
key_sero,KhunChan,ethereum,1,15,28,28,2026-08-15T00:00:00.000Z,3.47,2026-09-10T16:00:00.000Z,401.80,27,401.80,0.7797,0.5152,,warming,false,15,short_coverage,,no_prices x13,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,2,
key_sero,KhunChan,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.79,2026-09-10T16:00:00.000Z,113.55,28,113.55,0.2203,0.4211,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
casino847,casino,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,512.71,2026-09-10T16:00:00.000Z,512.71,0,512.71,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
casino847,casino,ethereum,1,3,28,28,2026-08-25T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,512.71,17,512.71,1.0000,0.5,,warming,false,3,short_coverage,,no_prices x14; (no reason given) x11,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,1,
